,Latitude,Longitude
775,-23.810718434831855,150.98006963498256
776,-34.486377904198555,150.88795170004096
777,-30.7629727825542,121.4561855701744
778,-33.7168011,115.0462745
779,-30.511645241125954,151.66954542599308
780,-32.44812974278317,118.86719516419817
781,-34.39798497010463,119.38183267909346
782,-35.02317787640003,117.8822800393666
783,-33.578686168911844,120.05342847525014
784,-33.70473909585485,120.86050338886241
785,-33.84413484580914,121.88301724075569
786,-33.767099,150.954883
787,-41.177518,146.359337
788,-31.899460299819353,115.97636233048627
789,-28.779676952665696,114.5831110346918
790,-29.53657432320555,115.76446092461606
791,-30.63817666322631,116.00532228746147
792,-28.379669676588207,114.42956999049034
793,-28.347688225868524,114.63099451578319
794,-33.837992744500305,117.16047275133701
795,-35.31521412066143,149.1392363890359
796,-36.907455381858675,145.23986428379703
797,-21.937460298545503,114.130948765536
798,-24.865225066778365,113.68159048535733
799,-26.81708566363524,114.61415587631006
800,-27.708897837519494,114.16633237124256
801,-27.676924346409358,152.90360010448887
802,-41.439888,147.137645
803,-41.050004,145.907665
804,-33.28328973601312,115.74169488487303
805,-33.81195253512282,151.03587917803534
806,-38.536539810459324,143.97423678265363
807,-30.302689512586518,115.04189255136049
808,-28.7745077,114.6095279
809,-38.184449,146.237563
810,-37.880698,147.981029
811,-38.66802433496106,145.60558849121276
812,-35.29550797984516,149.18685336825467
813,-33.100724201932884,118.46234238122247
814,-43.1634,146.92688
815,-42.881339,147.332385
816,-42.0787288537201,145.55549748240549
817,-37.2834114334196,142.933869623691
818,-41.929229,147.494481
819,-42.902797,147.324839
820,-42.135775,146.229257
821,-32.099110590575656,152.38136618875956
822,-27.38235199860268,153.03290081653495
823,-34.77545880729145,150.7008397292857
824,-34.45002862260948,150.44244730477044
825,-34.16820562741403,150.61093049806357
826,-32.990224952340206,151.1307728426591
827,-32.9258511308391,151.7789208904985
828,-41.573658229581895,145.93531430528242
829,-23.697528894585588,133.87873433180766
830,-42.864154,147.36897
831,-31.99480469222531,115.75302677350828
832,-33.69137986156912,117.55573870330295
833,-33.68594917013392,117.55878912722824
834,-27.179802780477594,151.2689719635373
835,-37.71364567547256,144.88569078594128
836,-41.38281497841444,146.32488863214598
837,-41.16207910064335,147.51460793852254
838,-42.779254,147.06114
839,-27.48968765181067,153.03922109290193
840,-27.44310701845047,153.0430958229631
841,-35.70850475831435,150.175530096314
842,-33.78702282277545,115.0311330653251
843,-27.44955360175527,153.0170891644923
844,-27.4532038075587,153.01703431115823
845,-26.918077062069386,152.99684374211074
846,-27.45265445273077,153.03259115103697
847,-27.48099182955807,153.0228264563243
848,-27.476902453035308,153.0269055356573
849,-27.482560362924623,153.02377995082816
850,-31.91527,115.819405
851,-33.90764109899798,151.1039129846189
852,-33.91148886722056,151.11746314177572
853,-33.96493620946319,151.0
854,-30.50042161510722,115.06929335774998
855,-33.8344831718447,117.15986299339417
856,-31.835335801510958,116.02163921400734
857,-31.83701675378689,116.01669764592862
858,-31.982563566447936,115.9578823206225
859,-32.215538271732825,115.77737736526483
860,-31.961098485121425,115.90120243027431
861,-31.94460074534195,115.8186954975713
862,-31.48210033235818,118.2787933598956
863,-31.65111734318809,116.67845947514633
864,-31.939845427827045,115.94895311025994
865,-33.358825170466076,116.15287413831442
866,-32.881536,115.656798
867,-31.020574101465478,115.33270273431788
868,-31.905269149199228,115.80909029387806
869,-31.90571781716487,115.81021062109228
870,-31.902143395175678,115.90491020836465
871,-31.90212051387122,115.90401325385636
872,-31.95537674384358,115.84790300821453
873,-31.903624353028743,115.95016778457533
874,-31.95857146833736,115.86358227192068
875,-32.016031144615816,115.8432043135993
876,-32.011964644149295,115.85021724873448
877,-32.034642790058726,115.83481653094255
878,-31.95299016062215,115.87730279047679
879,-31.9474687574798,115.84121108698467
880,-31.90654180015615,115.82812853168308
881,-31.949523738615166,115.82315269868431
882,-31.891951355458772,116.01811740022458
883,-31.886353399634253,116.00339496519044
884,-31.795210554294098,115.99853463481739
885,-31.783066643431578,115.97051468688619
886,-31.97294082811414,115.98907588052926
887,-31.68809762511073,115.7161756692653
888,-33.834079627444765,148.6943533458998
889,-31.742737409688292,115.76718203734212
890,-32.144116800000226,115.97396209999556
891,-32.27613083950689,115.73170060698915
892,-31.89732867830553,115.7595320223254
893,-32.04627041090647,115.80933760680762
894,-31.74549358265488,115.76561953721364
895,-31.7424275967972,115.77324685429267
896,-31.977032818415754,115.78304237287674
897,-32.05759769024401,115.77214028673814
898,-41.218329,146.412456
899,-41.527973,146.830558
900,-26.188745,152.661613
901,-31.475517326357796,118.27975016592279
902,-37.828482,145.056346
903,-31.89710003597446,115.75659494675551
904,-32.522297898787784,115.9702834262232
905,-33.477936640057756,150.1611263067623
906,-32.59016784631479,149.58522431603365
907,-37.765834,144.923586
908,-33.777782,151.12275
909,-33.902079196334896,151.215231409333
910,-27.578133,151.947179
911,-36.105205,140.3619871
912,-33.179316696241735,138.00736879304156
913,-32.801926832445744,116.47539431242421
914,-41.468256846135944,147.158722496525
915,-32.15002076557034,116.01893455966706
916,-32.90294720367186,151.66968441053905
917,-33.959312716778186,116.13826934719259
918,-32.10025888377409,115.78420217798998
919,-32.36587280589187,117.00898342794426
920,-33.0251679447563,116.878630733403
921,-35.002333201992585,148.11040894247571
922,-28.631451697887982,153.5823891501135
923,-31.995196035136118,115.89250825694853
924,-31.748960847062506,115.80648266974981
925,-31.804428385948206,115.837026652119
926,-31.795188,115.815028
927,-31.87637320132322,115.79758574847699
928,-31.297932355982823,116.82735840901171
929,-31.55077625511821,116.46758905677257
930,-31.94026371815405,115.83768103158661
931,-31.929295412938984,115.75608933968465
932,-31.9471073397873,115.82908593542061
933,-30.642316,153.003713
934,-30.705982487531593,152.9193924982759
935,-31.979331,115.78509
936,-33.9521597232138,150.855589807906
937,-36.774539,144.306478
938,-31.9008869,116.163497
939,-31.620443448912305,115.68685197927107
940,-42.5132541040641,147.189112740537
941,-41.5235226403948,146.651256368762
942,-43.0295087004578,147.048364455859
943,-34.5636660185915,150.838163461777
944,-34.563672909556324,150.83831953671825
945,-34.4233979669063,150.892280394333
946,-34.4001296638524,150.899792063266
947,-34.43743163189117,150.86340370780567
948,-34.4868830425302,150.890772967401
949,-37.835025723717706,145.1632775004582
950,-33.6893362215631,151.224097191251
951,-32.447359,150.83232
952,-36.587007,146.759301
953,-18.9477734155894,146.27998683444
954,-37.535211492512,143.823742199547
955,-34.808254,150.636711
956,-33.309014,151.421114
957,-33.75028109544636,151.28666346345153
958,-37.7021622916574,145.102334661124
959,-42.681838541884,146.716543290624
960,-36.0741629913788,146.72714760942472
961,-36.7430554636255,145.59112372251286
962,-41.4359929336476,147.139492094509
963,-34.7465700926125,146.550239228691
964,-42.880712589104,147.337127709596
965,-42.8812069603813,147.324060134641
966,-33.41910934956461,149.58664011817848
967,-32.24995,148.609182
968,-27.4443374840838,153.083977603349
969,-32.01768180025333,115.93733402246494
970,-24.7635262364691,152.406376500262
971,-35.1203280440309,139.276326843254
972,-26.654159,153.087171
973,-35.294304,149.190322
974,-28.035361,153.427306
975,-31.1016479615861,150.9173432295
976,-36.223136,150.128346
977,-34.9074752234107,138.605518610603
978,-34.9255831251237,138.597405975263
979,-34.9255343,138.5946563
980,-34.9250025518746,138.604250972669
981,-34.9244219745177,138.604937618177
982,-34.9229265290754,138.605967586439
983,-34.9298933132088,138.597212856214
984,-17.3073017,123.6264617
985,-18.196713,125.5629255
986,-15.771180096780398,128.73165995397676
987,-17.017009491078326,128.21695086556724
988,-12.374576,130.869764
989,-24.327315454004623,151.56053269510653
990,-25.235051698123705,152.27907294299166
991,-25.5395639,152.6987293
992,-26.4178079482267,152.911369371053
993,-33.882995,151.194332
994,-34.9377511939248,138.536149263382
995,-34.8311586377413,138.695129156113
996,-35.0055123951571,138.716045022011
997,-34.9561487480727,138.60754430294
998,-34.9237435964961,138.72494995594
999,-34.9282342045162,138.596016168594
1000,-35.5579131000237,138.600490093231
1001,-34.597536084816,138.750350475311
1002,-35.7913961145384,137.263805866241
1003,-35.655587624348,137.638199329376
1004,-35.7182945532347,137.938553094864
1005,-34.9423509694796,138.641946315765
1006,-34.9782827782779,138.573560714722
1007,-34.5964807070339,138.749830126762
1008,-34.9494963805521,138.87688100338
1009,-35.5576774380052,138.612383008003
1010,-35.2611352649743,138.891831636429
1011,-35.44700132829,138.318842053413
1012,-35.502923987621,138.784103393555
1013,-35.5538980228341,138.621958494186
1014,-35.0812612,138.8692225
1015,-34.9275656868653,138.5951846838
1016,-30.281439,153.131666
1017,-32.0396593286931,115.904397939737
1018,-36.752887,145.573418
1019,-33.319629016842256,115.71772716499686
1020,-36.71591547781505,142.19650194656884
1021,-33.8485,138.618157
1022,-34.927555,138.595225
1023,-36.099082,140.355645
1024,-27.451699,153.040473
1025,-31.942718738540442,115.8213074905982
1026,-36.235522,149.126794
1027,-34.755597,149.720984
1028,-37.534601,143.822503
1029,-35.002106,148.109934
1030,-32.787812,151.727704
1031,-36.12386,146.889963
1032,-31.4361,152.823582
1033,-28.749539,153.534722
1034,-24.8837684687111,113.655171378484
1035,-32.130421,115.853806
1036,-36.6758307,146.8883634
1037,-28.8707201,153.5632833
1038,-33.0212628,115.7344491
1039,-32.1311632744087,115.85675239563
1040,-31.9465882,115.8684012
1041,-32.332038197451894,115.81543780164884
1042,-33.574681033694176,115.82452538723692
1043,-33.079053,115.896327
1044,-33.616195,115.107246
1045,-33.979816,115.763459
1046,-33.95358142418849,115.070896629059
1047,-34.315148,115.158737
1048,-31.483285,118.249168
1049,-31.2292014414001,119.328518825795
1050,-32.19640258752865,121.77616249834006
1051,-32.351950707003716,123.61710184080994
1052,-31.638741120034034,129.00329404080298
1053,-31.4502257,130.8962769
1054,-31.677182739271366,128.88337208224527
1055,-35.00825619441188,138.57490811884736
1056,-34.4499721,150.451723
1057,-37.8682677,144.9895699
1058,-38.016591,145.292402
1059,-35.42275,149.072389
1060,-33.8560032,151.2094239
1061,-33.8694048813709,151.208287100525
1062,-33.4484777280442,151.445479384747
1063,-31.9788128701367,115.819373130798
1064,-33.6458309709066,115.34195677902198
1065,-33.323613307980935,115.63775926256562
1066,-32.527664807186866,115.72121359357834
1067,-37.82155,144.968518
1068,-37.958611,145.057267
1069,-37.8318863645605,144.995866953165
1070,-42.87494,147.32169
1071,-31.664336864323225,115.78576639030814
1072,-37.804609,144.972702
1073,-31.793866981825452,115.81485993488059
1074,-32.069294756142725,115.84106574515033
1075,-31.912390364137213,115.81142842769623
1076,-31.947956,115.84884
1077,-31.956628,115.877066
1078,-31.943921,115.876775
1079,-31.869875,116.016412
1080,-32.522026,115.73014
1081,-31.350431412517,115.50134423591
1082,-32.0315997664746,115.80961525440216
1083,-32.546794,115.76944100000003
1084,-31.386192,116.09747300000004
1085,-31.549120088759476,115.63858419656778
1086,-31.977629271750153,115.81634480917228
1087,-31.957191,115.87013200000001
1088,-31.9537826133991,115.862819552422
1089,-31.95201699999999,115.85426200000006
1090,-31.95144307350448,115.86082935333252
1091,-31.94861599999999,115.85699699999998
1092,-34.282476,116.12846100000002
1093,-32.04583613325877,115.80922963466207
1094,-32.046135,115.751576
1095,-31.949440307195434,115.85039019584656
1096,-31.996175311870495,115.88449479477242
1097,-31.8608,115.805476
1098,-31.79273449405545,115.81597745418549
1099,-33.693647,151.018619
1100,-31.937153,115.840552
1101,-35.24051,149.08711
1102,-33.88358,151.19153
1103,-38.02666154446849,145.20960330963135
